Date,Open,High,Low,Close,Adj Close,Volume
2014-06-18,70.900002,71.989998,70.559998,71.989998,68.369713,423600
2014-06-19,72.419998,72.680000,71.769997,71.839996,68.227272,334500
2014-06-20,71.660004,72.000000,71.540001,71.800003,68.189278,634400
2014-06-23,71.949997,71.949997,71.190002,71.580002,67.980339,569900
2014-06-24,71.599998,72.400002,71.260002,72.120003,68.493179,526200
2014-06-25,71.879997,72.720001,71.570000,72.419998,68.778091,324500
2014-06-26,72.419998,72.709999,71.959999,72.570000,68.920525,422000
2014-06-27,72.440002,73.349998,72.279999,72.980003,69.309937,421100
2014-06-30,72.809998,73.129997,72.459999,73.089996,69.414398,431400
2014-07-01,73.239998,74.320000,73.239998,74.040001,70.316612,419100
2014-07-02,73.860001,74.050003,73.099998,73.419998,69.727798,320200
2014-07-03,73.430000,73.769997,73.169998,73.629997,69.927238,271600
2014-07-07,73.580002,73.889999,73.320000,73.550003,69.851250,290500
2014-07-08,73.379997,73.930000,73.019997,73.400002,69.708794,488500
2014-07-09,73.680000,74.680000,73.680000,74.629997,70.876945,269600
2014-07-10,73.699997,74.070000,73.339996,73.699997,69.993713,316400
2014-07-11,73.580002,73.830002,73.220001,73.580002,69.879738,186700
2014-07-14,73.830002,73.980003,73.470001,73.650002,69.946251,196600
2014-07-15,73.629997,73.879997,72.860001,73.250000,69.566345,265600
2014-07-16,73.629997,73.870003,72.690002,73.040001,69.366890,626000
2014-07-17,72.559998,73.169998,72.000000,72.599998,68.949020,424000
2014-07-18,73.010002,73.879997,72.699997,73.230003,69.547348,385600
2014-07-21,73.180000,73.599998,72.949997,73.389999,69.699303,529200
2014-07-22,74.279999,76.440002,74.050003,76.110001,72.282547,1233300
2014-07-23,76.290001,76.430000,75.360001,75.430000,71.636711,588300
2014-07-24,75.540001,75.610001,74.589996,74.610001,70.857956,449100
2014-07-25,74.449997,74.639999,73.970001,74.230003,70.497070,439200
2014-07-28,74.379997,74.639999,73.959999,74.040001,70.316612,332500
2014-07-29,74.419998,74.610001,73.820000,73.870003,70.155174,393300
2014-07-30,74.160004,74.320000,73.120003,73.550003,69.851250,301900
2014-07-31,72.709999,73.269997,72.000000,72.000000,68.379204,395700
2014-08-01,71.599998,72.410004,69.760002,70.169998,66.641228,985100
2014-08-04,71.379997,71.589996,70.849998,71.300003,67.714424,811300
2014-08-05,71.059998,71.860001,70.940002,71.300003,67.714424,575400
2014-08-06,71.099998,72.040001,71.040001,71.330002,67.742897,453800
2014-08-07,71.650002,72.129997,71.230003,71.339996,67.752380,315900
2014-08-08,71.480003,72.059998,71.400002,72.059998,68.436195,405400
2014-08-11,72.430000,72.769997,71.989998,72.750000,69.091499,271400
2014-08-12,72.779999,73.809998,72.760002,73.699997,69.993713,541800
2014-08-13,74.000000,74.629997,73.570000,74.489998,70.743988,333100
2014-08-14,74.459999,74.769997,74.120003,74.750000,70.990913,192600
2014-08-15,74.989998,74.989998,74.029999,74.550003,70.800964,214200
2014-08-18,74.809998,75.360001,74.809998,75.040001,71.266327,225100
2014-08-19,75.300003,75.400002,74.970001,75.150002,71.370804,157700
2014-08-20,75.040001,75.150002,74.410004,74.660004,70.905441,261400
2014-08-21,74.820000,74.910004,74.209999,74.750000,70.990913,337700
2014-08-22,74.599998,74.599998,74.019997,74.029999,70.307121,253200
2014-08-25,74.599998,75.089996,74.349998,75.029999,71.256836,177200
2014-08-26,75.010002,75.519997,74.730003,75.250000,71.465782,221900
2014-08-27,75.339996,75.410004,74.980003,75.160004,71.380310,230800
2014-08-28,74.959999,75.419998,74.629997,75.260002,71.475266,184600
2014-08-29,75.290001,75.709999,75.029999,75.449997,71.655708,276000
2014-09-02,75.650002,76.150002,75.430000,76.000000,72.178062,311400
2014-09-03,76.150002,76.239998,75.309998,75.610001,71.807671,325500
2014-09-04,75.550003,75.940002,75.139999,75.379997,71.589233,162800
2014-09-05,75.239998,76.470001,75.150002,76.430000,72.586433,198100
2014-09-08,76.330002,76.500000,75.680000,76.059998,72.235023,334500
2014-09-09,75.849998,76.239998,75.440002,75.540001,71.741180,268900
2014-09-10,75.459999,76.260002,75.449997,76.220001,72.386993,262100
2014-09-11,75.860001,76.379997,75.750000,76.239998,72.644249,198300
2014-09-12,76.239998,76.260002,75.709999,76.029999,72.444160,271500
2014-09-15,76.169998,76.339996,75.849998,76.209999,72.615654,203900
2014-09-16,75.959999,76.760002,75.760002,76.580002,72.968239,420300
2014-09-17,76.589996,76.940002,76.230003,76.570000,72.958702,304700
