Date,Open,High,Low,Close,Adj Close,Volume
2014-06-18,56.830002,57.040001,55.869999,56.259998,34.868950,369800
2014-06-19,56.270000,57.369999,56.270000,57.240002,35.476337,614100
2014-06-20,57.200001,57.980000,56.230000,56.230000,34.850365,1205500
2014-06-23,56.459999,57.590000,56.209999,57.240002,35.476337,651100
2014-06-24,57.330002,57.910000,57.009998,57.110001,35.395767,284200
2014-06-25,57.200001,57.610001,56.599998,57.360001,35.550709,150900
2014-06-26,57.290001,57.689999,56.709999,56.869999,35.247017,317500
2014-06-27,56.880001,57.450001,56.240002,57.060001,35.364769,210800
2014-06-30,56.799999,57.369999,56.360001,57.000000,35.327591,835200
2014-07-01,56.959999,57.439999,56.910000,57.040001,35.352379,233100
2014-07-02,56.830002,56.930000,56.360001,56.500000,35.017693,157900
2014-07-03,56.730000,56.730000,55.259998,55.500000,34.397915,220300
2014-07-07,55.380001,55.759998,54.490002,54.740002,33.926888,306900
2014-07-08,54.400002,55.330002,54.369999,54.639999,33.864906,179800
2014-07-09,54.740002,55.330002,54.480000,55.330002,34.292553,277200
2014-07-10,54.930000,55.250000,54.650002,54.750000,33.933071,289200
2014-07-11,54.759998,55.400002,54.480000,55.400002,34.335938,117600
2014-07-14,55.360001,55.849998,55.029999,55.250000,34.242973,137500
2014-07-15,55.259998,55.730000,54.900002,55.540001,34.422707,166900
2014-07-16,55.700001,56.770000,55.500000,56.770000,35.185040,497900
2014-07-17,56.770000,57.299999,56.209999,57.250000,35.482533,232900
2014-07-18,57.119999,57.939999,57.110001,57.290001,35.507332,252000
2014-07-21,57.320000,57.380001,56.520000,56.849998,35.234619,195600
2014-07-22,56.849998,57.730000,56.849998,57.560001,35.674671,247100
2014-07-23,57.560001,57.959999,56.840000,56.930000,35.284206,100500
2014-07-24,56.889999,57.369999,56.400002,56.770000,35.185040,171200
2014-07-25,56.430000,56.430000,55.619999,55.980000,34.695412,161100
2014-07-28,56.040001,56.160000,55.500000,56.009998,34.713997,168900
2014-07-29,56.900002,56.900002,56.240002,56.700001,35.141655,197400
2014-07-30,56.680000,56.889999,55.009998,55.259998,34.249161,211500
2014-07-31,55.000000,55.139999,54.000000,54.470001,33.759544,263800
2014-08-01,54.480000,55.110001,53.509998,54.169998,33.573605,321400
2014-08-04,54.369999,55.410000,53.450001,55.040001,34.112816,304700
2014-08-05,54.900002,55.500000,53.240002,53.820000,33.356674,309600
2014-08-06,52.549999,53.570000,51.500000,52.009998,32.695045,495900
2014-08-07,52.070000,52.110001,51.270000,51.860001,32.600754,299100
2014-08-08,51.720001,52.279999,51.290001,52.080002,32.739056,248000
2014-08-11,52.500000,54.070000,52.290001,52.950001,33.285954,296100
2014-08-12,53.099998,53.279999,52.570000,52.919998,33.267109,212900
2014-08-13,53.000000,53.189999,52.520000,52.650002,33.097370,326300
2014-08-14,52.700001,53.400002,52.669998,52.799999,33.191669,254700
2014-08-15,53.090000,53.639999,52.630001,53.230000,33.461975,348400
2014-08-18,53.400002,53.849998,53.029999,53.810001,33.826580,222600
2014-08-19,54.049999,54.959999,53.799999,54.709999,34.392345,225900
2014-08-20,54.830002,55.369999,54.740002,55.220001,34.712948,621800
2014-08-21,55.240002,55.250000,55.020000,55.160000,34.675232,199400
2014-08-22,55.220001,55.360001,54.439999,54.639999,34.348343,165800
2014-08-25,54.840000,55.599998,54.299999,55.240002,34.725525,185700
2014-08-26,55.540001,55.790001,55.060001,55.689999,35.008404,216100
2014-08-27,55.590000,56.099998,55.380001,56.049999,35.234715,195700
2014-08-28,55.990002,56.400002,55.619999,56.230000,35.347866,180000
2014-08-29,56.439999,56.939999,55.820000,56.580002,35.567886,220900
2014-09-02,56.650002,56.790001,55.419998,55.450001,34.857536,878400
