Date,Open,High,Low,Close,Adj Close,Volume
2014-06-18,83.180000,83.750000,82.809998,83.580002,77.860092,4536300
2014-06-19,83.650002,83.919998,83.250000,83.769997,78.037086,4326900
2014-06-20,84.070000,84.080002,82.790001,82.820000,77.152100,11073400
2014-06-23,82.849998,82.930000,82.320000,82.760002,77.096207,3946600
2014-06-24,82.680000,83.570000,82.489998,82.680000,77.021667,5057100
2014-06-25,82.669998,84.320000,82.480003,83.900002,78.158188,7899200
2014-06-26,84.680000,84.680000,83.769997,84.449997,78.670547,6424000
2014-06-27,84.129997,85.389999,84.129997,85.300003,79.462372,17932200
2014-06-30,85.440002,86.070000,85.070000,85.739998,79.872261,6991400
2014-07-01,85.809998,86.870003,85.760002,86.470001,80.552299,5608200
2014-07-02,86.580002,86.709999,86.199997,86.440002,80.524345,4439600
2014-07-03,86.699997,86.980003,86.500000,86.839996,80.896980,3210400
2014-07-07,86.610001,86.820000,86.320000,86.589996,80.664085,4897800
2014-07-08,86.190002,86.320000,85.680000,85.860001,79.984047,4733600
2014-07-09,86.000000,87.290001,85.849998,87.220001,81.250977,6311200
2014-07-10,86.529999,87.610001,86.190002,86.860001,80.915611,7249700
2014-07-11,87.000000,87.360001,86.370003,86.889999,80.943558,5016000
2014-07-14,87.459999,87.489998,86.660004,86.760002,80.822464,4012300
2014-07-15,86.580002,86.650002,85.540001,86.150002,80.254211,7001300
2014-07-16,86.690002,87.629997,85.120003,85.349998,79.508949,10667200
2014-07-17,85.330002,86.190002,84.870003,85.029999,79.210854,6885900
2014-07-18,85.440002,85.980003,85.169998,85.809998,79.937462,4719100
2014-07-21,85.809998,86.000000,85.500000,85.739998,79.872261,4799800
2014-07-22,86.370003,86.559998,85.510002,86.209999,80.310089,4984200
2014-07-23,86.309998,86.529999,85.760002,86.040001,80.151726,3650200
2014-07-24,86.500000,86.959999,86.309998,86.800003,80.859726,4168200
2014-07-25,86.300003,86.699997,86.050003,86.230003,80.328735,4659800
2014-07-28,86.430000,87.220001,85.809998,87.150002,81.185776,4546800
2014-07-29,87.290001,87.300003,86.160004,86.199997,80.300789,5478700
2014-07-30,86.620003,87.269997,86.089996,87.209999,81.241661,7294200
2014-07-31,86.589996,86.949997,85.690002,85.879997,80.002678,6342400
2014-08-01,85.389999,86.010002,85.209999,85.379997,79.536896,6759200
2014-08-04,86.169998,87.519997,86.010002,87.239998,81.269608,8262700
2014-08-05,87.139999,87.239998,86.019997,86.750000,80.813156,9361800
2014-08-06,86.180000,87.620003,86.169998,86.589996,80.664085,9789500
2014-08-07,86.989998,87.010002,85.230003,85.510002,79.658012,7916900
2014-08-08,85.650002,86.889999,85.620003,86.849998,80.906296,6382700
2014-08-11,87.070000,87.980003,87.050003,87.500000,81.511818,5047900
2014-08-12,87.150002,87.620003,86.779999,87.209999,81.241661,4510100
2014-08-13,87.739998,87.949997,87.419998,87.599998,81.604973,4532300
2014-08-14,88.029999,88.910004,87.809998,88.610001,82.545853,8218000
2014-08-15,89.019997,89.470001,88.690002,89.279999,83.169998,8211000
2014-08-18,89.660004,90.370003,89.580002,89.970001,83.812782,4973300
2014-08-19,90.129997,90.290001,89.639999,90.089996,83.924561,4153000
2014-08-20,89.919998,90.050003,89.669998,89.839996,83.691673,3894500
2014-08-21,90.059998,90.529999,89.980003,90.379997,84.194717,4719100
2014-08-22,90.129997,90.900002,90.120003,90.489998,84.297195,4756400
2014-08-25,90.949997,91.139999,90.300003,90.379997,84.194717,3515400
2014-08-26,90.610001,90.669998,89.940002,90.019997,83.859344,4117700
2014-08-27,90.139999,90.410004,89.980003,90.370003,84.185410,3739700
2014-08-28,89.980003,90.489998,89.959999,90.230003,84.054993,2678400
2014-08-29,90.320000,90.379997,89.330002,89.879997,83.728943,4179400
2014-09-02,90.180000,90.930000,90.150002,90.800003,84.585983,5602000
2014-09-03,91.059998,91.160004,90.669998,90.940002,84.716385,3684000
2014-09-04,90.870003,91.199997,90.010002,90.139999,83.971146,5458700
