Date,Open,High,Low,Close,Adj Close,Volume
2014-06-18,75.029999,75.849998,74.180000,75.800003,67.620865,125000
2014-06-19,75.419998,76.519997,74.919998,76.199997,68.351929,177500
2014-06-20,76.570000,76.570000,75.489998,75.559998,67.777840,221500
2014-06-23,76.000000,76.550003,75.260002,76.360001,68.495438,188000
2014-06-24,76.230003,77.320000,76.230003,76.790001,68.881157,166400
2014-06-25,76.339996,77.160004,76.339996,77.110001,69.168190,186100
2014-06-26,76.959999,77.110001,76.320000,76.739998,68.836304,107200
2014-06-27,76.260002,77.370003,76.209999,77.099998,69.159218,247100
2014-06-30,77.099998,77.599998,76.519997,77.180000,69.230980,162900
2014-07-01,77.250000,79.199997,77.250000,78.209999,70.154907,168600
2014-07-02,77.959999,78.540001,77.480003,78.230003,70.172859,159700
2014-07-03,78.540001,78.879997,78.089996,78.779999,70.666206,55000
2014-07-07,78.660004,79.470001,78.540001,78.540001,70.450928,193400
2014-07-08,78.320000,78.320000,77.379997,77.739998,69.733322,161700
2014-07-09,78.019997,78.519997,77.989998,78.120003,70.074181,104500
2014-07-10,77.070000,77.980003,76.510002,77.550003,69.562904,98000
2014-07-11,77.470001,78.410004,77.129997,78.309998,70.244591,87800
2014-07-14,78.959999,79.239998,78.529999,78.790001,70.675171,121300
2014-07-15,78.800003,79.099998,78.370003,78.610001,70.513695,215300
2014-07-16,79.019997,79.230003,78.000000,78.110001,70.065208,117000
2014-07-17,77.519997,78.050003,76.580002,76.790001,68.881157,146600
2014-07-18,76.660004,77.940002,76.540001,77.589996,69.598770,173700
2014-07-21,77.209999,77.860001,76.559998,77.580002,69.589790,89200
2014-07-22,77.769997,78.940002,77.570000,78.500000,70.415031,111500
2014-07-23,78.599998,78.669998,77.910004,77.959999,69.930649,84400
2014-07-24,78.250000,78.430000,76.940002,77.110001,69.168190,239700
2014-07-25,76.540001,76.769997,75.680000,76.019997,68.190468,107200
2014-07-28,76.080002,76.440002,75.500000,76.389999,68.522346,117200
2014-07-29,76.470001,76.930000,75.900002,76.089996,68.253242,74700
2014-07-30,76.480003,76.820000,76.110001,76.800003,68.890121,97100
2014-07-31,76.029999,76.419998,75.320000,75.500000,67.724014,173600
2014-08-01,75.370003,75.800003,74.849998,75.000000,67.275497,109300
2014-08-04,75.300003,75.300003,74.440002,74.919998,67.203758,117000
2014-08-05,74.750000,74.919998,73.949997,74.449997,66.782166,98400
2014-08-06,73.970001,74.930000,73.940002,74.769997,67.069206,96100
2014-08-07,74.830002,75.010002,73.959999,74.230003,66.584824,69300
2014-08-08,74.230003,75.550003,74.139999,75.489998,67.715057,63700
2014-08-11,75.989998,76.750000,75.709999,75.849998,68.037956,74100
2014-08-12,75.769997,76.599998,75.769997,76.269997,68.414726,64200
2014-08-13,76.589996,76.589996,75.610001,75.739998,67.939285,113500
2014-08-14,76.010002,76.160004,75.330002,76.150002,68.307076,65500
2014-08-15,76.919998,77.019997,75.760002,76.820000,68.908073,136200
2014-08-18,77.470001,77.790001,76.720001,77.449997,69.473175,130100
2014-08-19,77.760002,77.980003,77.290001,77.720001,69.715370,50100
2014-08-20,77.260002,78.000000,76.510002,76.760002,68.854248,76100
2014-08-21,76.570000,76.860001,76.040001,76.279999,68.423683,72300
2014-08-22,75.790001,76.750000,75.790001,76.239998,68.387802,54200
2014-08-25,76.500000,76.949997,75.779999,76.860001,68.943947,89800
2014-08-26,76.930000,78.239998,76.709999,78.160004,70.110054,95500
2014-08-27,77.940002,79.110001,77.279999,78.470001,70.388138,171800
2014-08-28,77.989998,79.959999,77.760002,78.779999,70.666206,132500
2014-08-29,78.739998,79.830002,78.029999,79.489998,71.303070,107000
2014-09-02,79.589996,79.589996,78.379997,78.699997,70.594444,168500
2014-09-03,79.199997,79.699997,78.989998,79.449997,71.267197,130200
2014-09-04,79.750000,80.180000,79.089996,79.559998,71.365852,79700
2014-09-05,79.199997,79.449997,78.550003,79.309998,71.141609,56400
2014-09-08,79.050003,79.449997,77.349998,77.519997,69.535980,238100
2014-09-09,77.379997,77.680000,76.790001,76.889999,68.970856,122500
2014-09-10,77.050003,77.400002,76.330002,76.769997,68.863197,119600
2014-09-11,76.279999,86.000000,75.959999,85.750000,76.918327,1114500
2014-09-12,86.250000,89.449997,86.129997,87.529999,78.515007,719300
2014-09-15,87.400002,87.849998,86.779999,87.410004,78.407364,249000
2014-09-16,87.459999,88.300003,86.620003,88.139999,79.062187,230000
2014-09-17,88.150002,88.910004,87.860001,88.430000,79.322319,186500
2014-09-18,88.900002,89.980003,88.410004,89.360001,80.156540,237300
2014-09-19,89.510002,89.989998,88.269997,88.330002,79.232605,256600
2014-09-22,88.070000,88.709999,87.720001,87.860001,78.811035,186600
2014-09-23,88.089996,88.089996,86.870003,87.180000,78.201057,427900
2014-09-24,87.629997,89.010002,84.239998,86.040001,77.178467,420700
2014-09-25,86.410004,87.279999,85.889999,85.970001,77.115669,323000
2014-09-26,85.900002,86.099998,85.650002,85.690002,76.864517,239000
2014-09-29,85.010002,85.830002,84.830002,85.660004,76.837608,159100
2014-09-30,85.440002,87.379997,85.040001,86.760002,77.824310,375800
2014-10-01,86.550003,86.989998,84.830002,85.230003,76.451920,246900
2014-10-02,85.070000,85.650002,83.250000,84.559998,75.850891,227900
2014-10-03,85.110001,86.209999,84.500000,86.089996,77.604172,215300
2014-10-06,86.239998,86.540001,85.029999,85.290001,76.883034,124700
2014-10-07,84.510002,85.389999,82.540001,82.599998,74.458191,219500
2014-10-08,82.709999,85.440002,82.629997,85.160004,76.765862,230000
2014-10-09,84.779999,85.209999,82.669998,82.730003,74.575378,181900
2014-10-10,82.250000,83.769997,81.750000,81.910004,73.836212,185900
2014-10-13,82.300003,83.769997,81.599998,82.370003,74.250870,279200
2014-10-14,83.070000,84.430000,82.940002,83.120003,74.926941,356100
2014-10-15,82.029999,82.839996,80.010002,82.129997,74.034523,350500
2014-10-16,80.459999,83.510002,80.459999,82.750000,74.593399,446300
2014-10-17,83.839996,84.190002,82.330002,82.570000,74.431137,266200
2014-10-20,82.250000,83.160004,81.779999,82.260002,74.151711,231800
2014-10-21,82.559998,83.690002,82.190002,83.430000,75.206383,296500
2014-10-22,83.470001,83.860001,82.760002,82.839996,74.674530,141000
2014-10-23,83.639999,84.000000,83.410004,83.889999,75.621056,267600
2014-10-24,84.120003,84.180000,82.989998,84.000000,75.720207,184700
2014-10-27,83.779999,84.500000,83.029999,84.440002,76.116837,127700
2014-10-28,84.510002,86.870003,84.500000,86.550003,78.018837,368400
2014-10-29,86.709999,87.230003,85.529999,85.900002,77.432915,221400
2014-10-30,85.440002,86.320000,84.989998,86.209999,77.712357,181900
2014-10-31,87.709999,88.080002,86.139999,86.360001,77.847572,242000
2014-11-03,86.370003,87.500000,86.169998,86.669998,78.126999,190400
2014-11-04,86.589996,87.300003,85.239998,86.169998,77.676285,142300
2014-11-05,86.570000,87.250000,85.809998,86.269997,77.766449,194900
2014-11-06,86.449997,87.169998,86.389999,87.050003,78.469559,177000
2014-11-07,86.860001,87.309998,86.339996,86.629997,78.090950,111300
2014-11-10,86.870003,87.349998,86.220001,87.160004,78.568710,127800
2014-11-11,87.099998,87.769997,86.860001,87.199997,78.604767,95900
2014-11-12,86.900002,87.559998,86.449997,87.279999,78.676872,107700
2014-11-13,87.489998,88.809998,87.059998,87.739998,79.091537,128700
2014-11-14,87.529999,88.199997,87.120003,87.139999,78.550674,111400
2014-11-17,87.239998,87.400002,85.760002,85.800003,77.342773,109600
2014-11-18,86.010002,86.230003,85.290001,85.489998,77.063324,78100
2014-11-19,85.419998,85.760002,85.000000,85.110001,76.720779,86800
2014-11-20,84.680000,85.370003,83.720001,84.889999,76.522461,102600
2014-11-21,86.050003,86.199997,85.070000,85.150002,76.756859,263900
2014-11-24,85.529999,86.000000,84.500000,84.720001,76.369202,295600
2014-11-25,84.949997,85.959999,84.940002,85.599998,77.162468,207700
2014-11-26,85.459999,87.559998,85.349998,87.339996,78.730972,144300
