Date,Open,High,Low,Close,Adj Close,Volume
2014-06-18,167.889999,170.100006,167.289993,169.860001,158.448853,2873200
2014-06-19,170.000000,170.160004,168.929993,169.729996,158.327560,2306900
2014-06-20,170.320007,171.080002,169.419998,169.839996,158.430206,4688200
2014-06-23,170.179993,170.619995,169.210007,170.240005,158.803299,1738500
2014-06-24,169.550003,170.550003,167.949997,168.229996,156.928375,1608000
2014-06-25,167.820007,169.020004,167.399994,168.380005,157.068298,1601200
2014-06-26,167.000000,168.110001,166.369995,168.009995,156.723175,2131200
2014-06-27,167.250000,167.649994,166.369995,166.779999,155.575821,3111200
2014-06-30,166.869995,167.910004,166.369995,167.440002,156.191406,1885200
2014-07-01,166.350006,168.270004,166.059998,166.809998,155.603775,2947800
2014-07-02,167.000000,167.809998,166.570007,166.889999,155.678375,1877600
2014-07-03,167.830002,169.899994,167.720001,169.460007,158.075775,1801200
2014-07-07,168.970001,168.970001,166.899994,167.779999,156.508621,1774000
2014-07-08,166.740005,166.779999,163.729996,164.910004,153.831406,2422200
2014-07-09,165.240005,165.330002,163.630005,164.669998,153.607544,1943800
2014-07-10,162.220001,163.779999,161.529999,163.419998,152.441483,2204100
2014-07-11,163.020004,165.139999,162.380005,164.800003,153.728806,2293300
2014-07-14,167.179993,167.720001,166.460007,167.000000,155.781006,3007700
2014-07-15,169.699997,170.149994,167.149994,169.169998,157.805237,4802300
2014-07-16,169.199997,170.990005,169.000000,170.470001,159.017929,3295100
2014-07-17,170.210007,171.600006,168.919998,170.139999,158.710068,3815500
2014-07-18,170.410004,171.789993,169.649994,171.470001,159.950714,2558600
2014-07-21,170.169998,172.100006,170.050003,171.720001,160.183929,2227400
2014-07-22,172.380005,175.380005,172.380005,175.020004,163.262222,3849500
2014-07-23,175.210007,177.220001,174.630005,176.820007,164.941315,3436100
2014-07-24,176.800003,177.320007,175.610001,176.259995,164.418900,2012800
2014-07-25,175.910004,176.460007,174.720001,175.399994,163.616669,2114900
