Date,Open,High,Low,Close,Adj Close,Volume
2014-06-18,117.089996,117.470001,115.930000,117.230003,104.160080,2896300
2014-06-19,117.470001,117.739998,116.660004,117.580002,104.471054,2256900
2014-06-20,118.110001,118.279999,117.440002,117.989998,104.835342,5249700
2014-06-23,117.779999,117.930000,116.709999,117.129997,104.071236,2101000
2014-06-24,116.690002,116.989998,115.650002,115.680000,102.782890,2770300
2014-06-25,115.639999,116.339996,115.360001,116.120003,103.173843,2467300
2014-06-26,116.059998,116.220001,115.059998,115.750000,102.845093,2914100
2014-06-27,115.730003,116.580002,115.480003,116.580002,103.582550,9124000
2014-06-30,116.389999,116.389999,115.199997,115.449997,102.578522,3377200
2014-07-01,115.970001,116.470001,115.500000,115.930000,103.005020,3245300
2014-07-02,115.980003,115.980003,114.699997,115.139999,102.303085,3821500
2014-07-03,115.519997,116.000000,115.389999,115.529999,102.649628,1746000
2014-07-07,115.610001,115.800003,114.709999,115.099998,102.267570,3779200
2014-07-08,114.750000,115.099998,113.949997,114.070000,101.352386,2861900
2014-07-09,114.349998,114.500000,113.379997,113.839996,101.148018,3358400
2014-07-10,112.790001,113.919998,112.440002,113.510002,100.854836,3654800
2014-07-11,113.800003,114.550003,113.540001,114.129997,101.405701,3697600
2014-07-14,114.980003,115.349998,114.669998,114.879997,102.072090,3017400
2014-07-15,115.160004,116.250000,114.639999,114.839996,102.036530,4488700
2014-07-16,115.269997,115.269997,114.230003,114.360001,101.610046,3503700
2014-07-17,113.930000,114.110001,112.720001,112.769997,100.197311,4875600
2014-07-18,113.010002,113.660004,112.790001,113.570000,100.908119,4244900
2014-07-21,113.419998,113.500000,112.570000,112.980003,100.383926,5187800
2014-07-22,113.860001,114.000000,109.110001,110.860001,98.500275,10527200
2014-07-23,110.650002,110.910004,109.550003,109.730003,97.496254,6990800
2014-07-24,110.000000,110.190002,108.790001,108.949997,96.803207,6811900
2014-07-25,108.639999,109.199997,108.430000,108.879997,96.741020,4348900
2014-07-28,109.010002,109.169998,108.080002,108.989998,96.838760,5391400
2014-07-29,108.809998,109.250000,107.209999,107.330002,95.363838,5480700
2014-07-30,107.809998,108.150002,106.070000,106.379997,94.519753,5977500
2014-07-31,105.699997,106.570000,105.099998,105.150002,93.426865,6528500
2014-08-01,104.919998,105.809998,104.250000,104.750000,93.071480,4731300
2014-08-04,105.040001,105.339996,104.400002,105.050003,93.338020,3982700
2014-08-05,104.820000,105.720001,104.480003,105.019997,93.311371,5579300
2014-08-06,104.250000,104.550003,103.139999,103.790001,92.218513,5408700
2014-08-07,104.389999,104.570000,103.739998,104.220001,92.600563,4155700
2014-08-08,104.669998,105.980003,104.120003,105.959999,94.146584,4479800
2014-08-11,106.570000,106.849998,105.680000,105.720001,93.933327,3262600
2014-08-12,105.349998,105.800003,104.769997,104.910004,93.213638,4352900
2014-08-13,104.779999,105.769997,104.779999,105.559998,94.321625,3487700
2014-08-14,105.550003,106.050003,105.500000,105.769997,94.509254,2327200
2014-08-15,106.309998,106.360001,104.940002,105.629997,94.384171,3106700
2014-08-18,106.660004,108.120003,106.480003,108.089996,96.582260,5036900
2014-08-19,108.180000,108.580002,107.690002,108.559998,97.002228,3961600
2014-08-20,108.599998,109.870003,108.559998,109.709999,98.029778,4502200
2014-08-21,110.000000,110.220001,109.500000,110.059998,98.342529,2847600
2014-08-22,109.790001,109.940002,109.239998,109.389999,97.743866,2364900
2014-08-25,109.680000,110.150002,109.680000,109.820000,98.128067,1732800
