Date,Open,High,Low,Close,Adj Close,Volume
2014-06-18,132.610001,132.669998,131.029999,132.479996,115.687202,2859000
2014-06-19,132.479996,132.929993,131.800003,132.820007,115.984116,2794900
2014-06-20,133.479996,134.080002,132.089996,132.100006,115.355385,8083500
2014-06-23,132.320007,132.529999,130.649994,130.850006,114.263817,4433000
2014-06-24,130.500000,131.240005,129.000000,129.149994,112.779297,4319800
2014-06-25,129.039993,129.139999,126.279999,127.059998,110.954208,7929700
2014-06-26,127.410004,128.440002,126.360001,128.020004,111.792526,3929100
2014-06-27,128.070007,128.779999,127.559998,128.539993,112.246628,3687900
2014-06-30,127.910004,127.910004,126.199997,127.230003,111.102684,5712900
2014-07-01,127.660004,128.330002,127.360001,128.149994,111.906044,3772500
2014-07-02,128.149994,128.500000,127.339996,127.620003,111.443260,2859000
2014-07-03,127.989998,128.619995,127.699997,128.509995,112.220421,1997500
2014-07-07,128.100006,129.500000,127.769997,129.089996,112.726883,3157000
2014-07-08,128.889999,128.970001,125.919998,126.790001,110.718445,5724300
2014-07-09,128.309998,128.320007,125.910004,126.790001,110.718445,8023900
2014-07-10,125.540001,127.629997,125.120003,126.790001,110.718445,3936900
2014-07-11,127.180000,128.240005,126.360001,128.089996,111.853661,3193100
2014-07-14,128.910004,130.580002,128.759995,129.520004,113.102402,5267500
2014-07-15,130.309998,130.309998,128.339996,129.100006,112.735649,4916100
2014-07-16,129.559998,129.559998,127.139999,127.419998,111.268593,5260800
2014-07-17,127.209999,128.179993,125.790001,125.879997,109.923798,5292900
2014-07-18,126.379997,127.820000,126.250000,127.639999,111.460716,3103300
2014-07-21,127.300003,128.419998,126.769997,128.300003,112.037033,2738700
2014-07-22,128.990005,130.009995,128.580002,129.740005,113.294518,5102200
2014-07-23,127.790001,128.399994,126.019997,126.709999,110.648590,12326300
2014-07-24,125.919998,126.050003,124.000000,124.400002,108.631386,10307200
2014-07-25,124.480003,124.529999,122.410004,123.199997,107.583519,6121400
2014-07-28,123.440002,124.559998,122.160004,123.059998,107.461235,4982400
2014-07-29,123.309998,123.629997,122.199997,122.320000,106.815056,4101900
2014-07-30,123.199997,123.800003,121.760002,122.290001,106.788872,4042900
2014-07-31,121.470001,122.050003,120.410004,120.480003,105.208267,5588800
2014-08-01,120.449997,121.709999,119.639999,120.379997,105.120964,5852700
2014-08-04,120.800003,121.190002,119.769997,119.930000,104.727997,4671100
2014-08-05,119.669998,121.980003,119.660004,121.269997,105.898148,6097900
2014-08-06,119.320000,119.360001,117.870003,118.339996,103.965378,6239700
2014-08-07,119.000000,120.220001,118.870003,119.839996,105.283188,4641800
2014-08-08,119.800003,120.650002,119.279999,120.629997,105.977219,4348900
2014-08-11,121.150002,121.760002,120.750000,120.800003,106.126564,2807900
2014-08-12,120.510002,120.940002,120.010002,120.470001,105.836655,2303500
2014-08-13,120.669998,122.230003,120.629997,121.980003,107.163246,2641100
2014-08-14,122.199997,124.690002,122.160004,124.110001,109.034515,4825100
2014-08-15,124.500000,124.500000,122.150002,123.160004,108.199921,4570000
2014-08-18,123.580002,125.239998,123.570000,124.980003,109.798828,4196900
2014-08-19,125.220001,125.790001,125.110001,125.580002,110.325958,2988300
2014-08-20,125.889999,127.709999,125.580002,127.349998,111.880951,4331300
2014-08-21,127.540001,127.779999,126.739998,127.500000,112.012726,2522300
2014-08-22,127.330002,127.800003,126.959999,127.459999,111.977600,2394700
2014-08-25,128.080002,128.490005,127.779999,128.330002,112.741928,2307100
2014-08-26,128.690002,129.130005,128.309998,128.600006,112.979103,2329000
2014-08-27,128.770004,128.990005,127.949997,128.199997,112.627708,3075200
2014-08-28,127.339996,127.750000,126.720001,127.110001,111.670090,3070300
2014-08-29,127.349998,127.349998,126.050003,126.800003,111.397774,3032700
2014-09-02,125.620003,126.260002,124.570000,125.480003,110.238106,4576000
2014-09-03,125.459999,126.239998,125.199997,125.940002,110.642227,3966500
2014-09-04,126.379997,126.750000,125.260002,125.459999,110.220528,2975300
2014-09-05,125.430000,125.550003,124.099998,124.690002,109.544060,4913800
2014-09-08,125.900002,128.250000,125.900002,127.980003,112.434425,6103500
2014-09-09,127.809998,128.679993,127.620003,128.210007,112.636482,4866400
2014-09-10,128.470001,128.470001,127.480003,128.220001,112.645279,3068200
2014-09-11,127.820000,127.989998,127.199997,127.639999,112.135735,1988200
2014-09-12,127.489998,127.559998,126.610001,126.949997,111.529526,3107300
2014-09-15,126.919998,126.949997,125.690002,126.309998,110.967278,3261700
2014-09-16,126.199997,127.699997,125.720001,127.320000,111.854599,3377500
2014-09-17,128.250000,128.380005,127.199997,127.760002,112.241165,3135300
2014-09-18,128.000000,128.899994,128.000000,128.580002,112.961548,2721800
2014-09-19,129.270004,129.699997,128.919998,129.350006,113.638016,5635700
