,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Prev Close,TR,ATR,RSI,Prediction_ATR,Prediction_RSI
0,2014-06-18,RTN,95.989998,96.32,94.91999799999999,95.739998,86.048012,1051600,95.739998,1.4000020000000006,1.4000020000000006,33.91376494393734,124.84126784967846,146.77555549739344
1,2014-06-19,RTN,95.639999,96.25,95.489998,95.849998,86.146866,1330500,95.739998,0.7600020000000001,1.0571448571428574,33.91376494393734,117.42534933377064,146.77555549739344
2,2014-06-20,RTN,96.269997,97.230003,96.25,96.769997,86.97374,1911100,95.849998,1.380004999999997,1.1804785280135814,33.91376494393734,120.09302732298546,146.77555549739344
3,2014-06-23,RTN,97.040001,97.040001,95.449997,95.83000200000001,86.128899,889300,96.769997,1.5900040000000075,1.3057639221356072,33.91376494393734,122.80292062227562,146.77555549739344
4,2014-06-24,RTN,95.529999,96.0,94.190002,94.230003,84.690865,1129200,95.83000200000001,1.8099979999999931,1.4373178215274087,33.91376494393734,125.64840020076592,146.77555549739344
5,2014-06-25,RTN,94.209999,94.849998,93.529999,94.709999,85.122292,1585000,94.230003,1.3199989999999957,1.410172337833966,33.91376494393734,125.06124983992495,146.77555549739344
6,2014-06-26,RTN,94.559998,94.559998,93.639999,94.08000200000001,84.55606800000001,1161500,94.709999,1.0699999999999932,1.3384908137517113,33.91376494393734,123.51079550999555,146.77555549739344
7,2014-06-27,RTN,94.120003,94.449997,93.75,94.400002,84.84365799999999,1895000,94.08000200000001,0.6999969999999962,1.213610825710291,33.91376494393734,120.80967104787929,146.77555549739344
8,2014-06-30,RTN,93.82,93.839996,92.099998,92.25,83.44609799999999,1625500,94.400002,2.3000040000000013,1.4136410626705014,33.91376494393734,125.13627753375536,146.77555549739344
9,2014-07-01,RTN,91.66999799999999,93.629997,90.370003,93.099998,84.21500400000001,2129800,92.25,3.259994000000006,1.7371657662980848,33.91376494393734,132.13403998371274,146.77555549739344
10,2014-07-02,RTN,93.099998,93.559998,92.220001,92.470001,83.645103,1136500,93.099998,1.3399969999999968,1.6703704805780477,33.91376494393734,130.6892738282852,146.77555549739344
11,2014-07-03,RTN,93.389999,93.5,92.480003,93.220001,84.32354699999999,808800,92.470001,1.0299990000000037,1.5663000647231016,33.91376494393734,128.4382554669192,146.77555549739344
12,2014-07-07,RTN,93.290001,93.389999,92.099998,92.290001,83.482292,1235900,93.220001,1.2900010000000037,1.5226703484846678,33.91376494393734,127.49455507380468,146.77555549739344
13,2014-07-08,RTN,92.029999,92.220001,91.07,91.199997,82.4963,1417300,92.290001,1.2200010000000105,1.4760228906571307,33.91376494393734,126.48558164732016,146.77555549739344
14,2014-07-09,RTN,91.739998,91.870003,91.0,91.860001,83.093338,1547700,91.199997,0.870002999999997,1.3845249441014005,33.91376494393734,124.5065028088988,146.77555549739344
15,2014-07-10,RTN,90.75,92.68,90.75,92.099998,83.31043199999999,1523400,91.860001,1.9300000000000068,1.4654534646176558,34.618524644979146,126.25696747403657,146.84804368709905
16,2014-07-11,RTN,92.129997,93.300003,91.910004,92.959999,84.08833299999999,1515500,92.099998,1.389999000000003,1.4544245505965223,34.295131323273935,126.0184146849125,146.81478100704138
17,2014-07-14,RTN,93.389999,94.129997,93.120003,93.959999,84.992912,1763400,92.959999,1.1699980000000068,1.4133776816644388,42.32976305568619,125.13058066518985,147.641184543414
18,2014-07-15,RTN,94.059998,95.260002,93.970001,94.559998,85.535645,1583200,93.959999,1.3000030000000038,1.3971937913862964,51.474509148574235,124.78052696476833,148.58176909813676
19,2014-07-16,RTN,95.019997,95.120003,94.110001,94.629997,85.598969,1202700,94.559998,1.010002,1.3424387859604108,49.62893314080395,123.596189210587,148.3919420357074
20,2014-07-17,RTN,94.18,95.139999,93.639999,94.150002,85.164795,1077100,94.629997,1.5,1.364541773411026,50.329256944217065,124.07427157610502,148.46397397034002
21,2014-07-18,RTN,94.370003,94.959999,94.0,94.849998,85.797974,1168700,94.150002,0.9599989999999963,1.3081833526067799,52.04358004983109,122.85525232836055,148.64030099118526
22,2014-07-21,RTN,94.860001,95.980003,94.849998,95.82,86.6754,1023300,94.849998,1.130004999999997,1.2835082068151389,68.15871264188206,122.32153478923027,150.29782594151501
23,2014-07-22,RTN,96.0,97.010002,95.790001,96.860001,87.616173,2307800,95.82,1.2200009999999963,1.2747584512605799,68.76249938248469,122.13227965606899,150.35992853865534
24,2014-07-23,RTN,96.400002,96.540001,95.339996,95.370003,86.268341,1674700,96.860001,1.5200049999999976,1.3083980457004205,63.32721997324263,122.85989608895161,149.8008818673747
25,2014-07-24,RTN,95.0,95.389999,93.480003,93.550003,84.622047,2278100,95.370003,1.9099960000000067,1.3906019955632953,51.38076196845592,124.63794798773577,148.57212671454596
26,2014-07-25,RTN,93.269997,93.540001,91.970001,92.07,83.283295,1978600,93.550003,1.5800020000000075,1.4163967540882567,49.11999592959964,125.19588248419845,148.3395952044974
27,2014-07-28,RTN,92.230003,93.529999,91.559998,93.279999,84.377808,1806800,92.07,1.9700010000000105,1.4915782872277281,58.24089932213916,126.82204117821652,149.27772741385564
28,2014-07-29,RTN,93.059998,93.389999,92.489998,92.489998,83.663208,1607300,93.279999,0.9000010000000032,1.4114378529833471,52.4705782145258,125.08862263184129,148.68421996657585
29,2014-07-30,RTN,92.889999,93.41999799999999,92.059998,92.620003,83.780792,1285600,92.489998,1.3599999999999994,1.4044844647829162,52.05698196653338,124.93822249762167,148.64167944781224
