,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Prev Close,TR,ATR,RSI,Prediction_ATR,Prediction_RSI
0,2015-10-21,RACE,60.0,60.970001,55.0,55.0,53.13913,22425300,55.0,5.970001000000003,5.970001000000003,46.95863672959531,191.79111737263472,89.1515714680983
1,2015-10-22,RACE,57.07,58.200001,55.700001,56.75,54.829918000000006,4545100,55.0,3.2000010000000003,4.486072428571431,46.95863672959531,154.33914572793572,89.1515714680983
2,2015-10-23,RACE,57.77,58.0,56.27,56.380001,54.472435,1967600,56.75,1.7299999999999969,3.4332434023769105,46.95863672959531,127.76743358831862,89.1515714680983
3,2015-10-26,RACE,57.0,57.0,54.535,55.02,53.158451,1466200,56.380001,2.4650000000000034,3.137030432559827,46.95863672959531,120.29149440904831,89.1515714680983
4,2015-10-27,RACE,54.799999,54.990002000000004,49.360001000000004,53.849998,52.028034000000005,5949200,55.02,5.659998999999999,3.7952690714385104,46.95863672959531,136.90437949892635,89.1515714680983
5,2015-10-28,RACE,54.02,54.16,50.099998,51.869999,50.115028,2411300,53.849998,4.060001999999997,3.8565235513405614,46.95863672959531,138.45034410165238,89.1515714680983
6,2015-10-29,RACE,51.869999,52.470001,50.757,51.02,49.293789000000004,1362800,51.869999,1.7130010000000055,3.404837901757362,46.95863672959531,127.05052441611187,89.1515714680983
7,2015-10-30,RACE,51.560001,51.799999,49.66,50.43,48.723751,1355100,51.02,2.139999000000003,3.1574540375384306,46.95863672959531,120.8069533666212,89.1515714680983
8,2015-11-02,RACE,50.860001000000004,53.169998,49.889998999999996,53.080002,51.284092,890200,50.43,3.2799990000000037,3.1800174137263335,46.95863672959531,121.37641670971493,89.1515714680983
9,2015-11-03,RACE,53.09,55.0,52.119999,52.380001,50.607777,1022400,53.080002,2.880001,3.12744744220474,46.95863672959531,120.04963513767878,89.1515714680983
10,2015-11-04,RACE,52.959998999999996,54.040001000000004,52.75,53.439999,51.631908,753300,52.380001,1.6600000000000037,2.8806541908249548,46.95863672959531,113.820970206805,89.1515714680983
