,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Prev Close,TR,ATR,RSI,Prediction_ATR,Prediction_RSI
0,2014-06-18,FB,64.489998,65.75,64.050003,65.599998,65.599998,35570000,65.599998,1.6999969999999962,1.6999969999999962,47.70576658678568,111.48011590946606,128.68138048662863
1,2014-06-19,FB,65.459999,65.58000200000001,64.209999,64.339996,64.339996,34245000,65.599998,1.389999000000003,1.5339266428571425,47.70576658678568,108.87672980742877,128.68138048662863
2,2014-06-20,FB,64.459999,64.809998,63.349998,64.5,64.5,46466000,64.339996,1.4599999999999937,1.5056864142614577,47.70576658678568,108.43402455942886,128.68138048662863
3,2014-06-23,FB,64.32,65.660004,64.220001,65.370003,65.370003,34560000,64.5,1.4400030000000044,1.4855920049854963,47.70576658678568,108.11901647046156,128.68138048662863
4,2014-06-24,FB,65.360001,67.16999799999999,65.269997,65.720001,65.720001,57335000,65.370003,1.900000999999989,1.5937106777021317,47.70576658678568,109.81392852318318,128.68138048662863
5,2014-06-25,FB,65.58000200000001,67.480003,65.57,67.440002,67.440002,44308000,65.720001,1.9100030000000032,1.666895082092793,47.70576658678568,110.96119685303107,128.68138048662863
6,2014-06-26,FB,68.0,68.0,66.900002,67.129997,67.129997,47714000,67.440002,1.0999979999999994,1.547437847266052,47.70576658678568,109.08853691367642,128.68138048662863
7,2014-06-27,FB,67.309998,67.699997,66.839996,67.599998,67.599998,46461000,67.129997,0.8600009999999969,1.4129853225635978,47.70576658678568,106.98080474391239,128.68138048662863
8,2014-06-30,FB,67.459999,67.91999799999999,67.129997,67.290001,67.290001,27102800,67.599998,0.7900009999999895,1.2982794273002471,47.70576658678568,105.18262872569936,128.68138048662863
9,2014-07-01,FB,67.58000200000001,68.440002,67.389999,68.059998,68.059998,33243000,67.290001,1.1500010000000032,1.2722975398307474,47.70576658678568,104.77532614680138,128.68138048662863
