,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Prev Close,TR,ATR,RSI,Prediction_ATR,Prediction_RSI
0,2014-06-18,UTX,117.089996,117.470001,115.93,117.230003,104.16008000000001,2896300,117.230003,1.5400009999999895,1.5400009999999895,31.556027178634082,112.67064069107275,110.86179490747598
1,2014-06-19,UTX,117.470001,117.739998,116.660004,117.58000200000001,104.47105400000001,2256900,117.230003,1.0799939999999992,1.2935686785714233,31.556027178634082,111.33936604574355,110.86179490747598
2,2014-06-20,UTX,118.110001,118.279999,117.440002,117.989998,104.835342,5249700,117.58000200000001,0.8399969999999968,1.1203027572156152,31.556027178634082,110.40335032076302,110.86179490747598
3,2014-06-23,UTX,117.779999,117.93,116.709999,117.129997,104.071236,2101000,117.989998,1.2799990000000037,1.1691583427302372,31.556027178634082,110.66727756010117,110.86179490747598
4,2014-06-24,UTX,116.690002,116.989998,115.650002,115.68,102.78289000000001,2770300,117.129997,1.4799950000000024,1.2502551510041684,31.556027178634082,111.10537806593722,110.86179490747598
5,2014-06-25,UTX,115.639999,116.339996,115.360001,116.120003,103.173843,2467300,115.68,0.9799950000000024,1.1877217703704674,31.556027178634082,110.76756075511625,110.86179490747598
6,2014-06-26,UTX,116.059998,116.220001,115.059998,115.75,102.845093,2914100,116.120003,1.1600030000000032,1.1818808377464551,31.556027178634082,110.73600691728221,110.86179490747598
7,2014-06-27,UTX,115.730003,116.58000200000001,115.480003,116.58000200000001,103.58255,9124000,115.75,1.099999000000011,1.1658659560070344,31.556027178634082,110.64949145581983,110.86179490747598
8,2014-06-30,UTX,116.389999,116.389999,115.199997,115.449997,102.57852199999999,3377200,116.58000200000001,1.3800050000000113,1.2052939317399942,31.556027178634082,110.86248893969558,110.86179490747598
9,2014-07-01,UTX,115.970001,116.470001,115.5,115.93,103.00502,3245300,115.449997,1.0200040000000001,1.1728267533152343,31.556027178634082,110.68709501737362,110.86179490747598
10,2014-07-02,UTX,115.980003,115.980003,114.699997,115.139999,102.303085,3821500,115.93,1.2800060000000002,1.190852008604806,31.556027178634082,110.7844709021743,110.86179490747598
11,2014-07-03,UTX,115.519997,116.0,115.389999,115.529999,102.649628,1746000,115.139999,0.8600009999999969,1.137083527190783,31.556027178634082,110.4940032573078,110.86179490747598
12,2014-07-07,UTX,115.610001,115.800003,114.709999,115.099998,102.26756999999999,3779200,115.529999,1.0900040000000075,1.1296493130575151,31.556027178634082,110.4538422073035,110.86179490747598
13,2014-07-08,UTX,114.75,115.099998,113.949997,114.07,101.352386,2861900,115.099998,1.1500010000000032,1.1327859189382294,31.556027178634082,110.47078675360805,110.86179490747598
14,2014-07-09,UTX,114.349998,114.5,113.379997,113.839996,101.14801800000001,3358400,114.07,1.120002999999997,1.1308559314050342,31.556027178634082,110.4603605909446,110.86179490747598
15,2014-07-10,UTX,112.790001,113.91999799999999,112.440002,113.510002,100.85483599999999,3654800,113.839996,1.4799959999999857,1.1826555304862163,27.80808915324826,110.74019195598325,110.24055340921386
16,2014-07-11,UTX,113.800003,114.550003,113.540001,114.129997,101.40570100000001,3697600,113.510002,1.0400010000000037,1.1618042189113476,29.424317060744258,110.62754917332971,110.50845214179296
17,2014-07-14,UTX,114.980003,115.349998,114.66999799999999,114.879997,102.07209,3017400,114.129997,1.2200009999999963,1.1702028569449805,37.86408552486377,110.6729202261391,111.90739053675088
18,2014-07-15,UTX,115.160004,116.25,114.639999,114.839996,102.03653,4488700,114.879997,1.610000999999997,1.2329827015032206,44.65646990271002,111.01206898233146,113.03326588983414
19,2014-07-16,UTX,115.269997,115.269997,114.230003,114.360001,101.610046,3503700,114.839996,1.0399940000000072,1.2056910655929944,38.860749655506474,110.86463433290633,112.07259313977974
20,2014-07-17,UTX,113.93,114.110001,112.720001,112.769997,100.197311,4875600,114.360001,1.6400000000000006,1.2666167507966895,33.662269628639464,111.19376656479378,111.21091626606886
21,2014-07-18,UTX,113.010002,113.660004,112.790001,113.57,100.908119,4244900,112.769997,0.8900069999999971,1.2141497875744425,33.44334061899198,110.91032997072085,111.17462756944549
22,2014-07-21,UTX,113.41999799999999,113.5,112.57,112.980003,100.383926,5187800,113.57,1.0,1.1844931140653445,35.55558388565329,110.75011893477152,111.52474359665479
23,2014-07-22,UTX,113.860001,114.0,109.110001,110.860001,98.500275,10527200,112.980003,4.889999000000003,1.695022112802174,25.12266198364175,113.50809446242833,109.79542897358544
24,2014-07-23,UTX,110.650002,110.910004,109.550003,109.730003,97.49625400000001,6990800,110.860001,1.360000999999997,1.6490684615831144,24.311490455073425,113.25984402850152,109.66097279732476
25,2014-07-24,UTX,110.0,110.190002,108.790001,108.949997,96.803207,6811900,109.730003,1.4000010000000032,1.615035218986256,19.871780196296683,113.07598992728262,108.92506621767201
26,2014-07-25,UTX,108.639999,109.199997,108.43,108.879997,96.74101999999999,4348900,108.949997,0.7699969999999894,1.4999478045590933,20.549229322697684,112.45426565047022,109.03735716470239
